State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Common Pollutant,Pct Good Days,Pct Moderate Days,Pct Unhealthy for Sensitive Groups Days,Pct Unhealthy Days,Pct Very Unhealthy Days,Pct Hazardous Days
Massachusetts,Suffolk,2016,366,255,111,0,0,0,0,90,62,42,0,46,104,0,215,1,PM2.5,0.6967213114754098,0.30327868852459017,0.0,0.0,0.0,0.0
Massachusetts,Worcester,2016,366,311,51,4,0,0,0,143,56,38,0,17,282,0,67,0,Ozone,0.8497267759562842,0.13934426229508196,0.01092896174863388,0.0,0.0,0.0
Michigan,Allegan,2016,240,185,46,9,0,0,0,150,71,40,0,0,177,0,63,0,Ozone,0.7708333333333334,0.19166666666666668,0.0375,0.0,0.0,0.0
Michigan,Bay,2016,355,320,35,0,0,0,0,81,50,28,0,0,0,0,355,0,PM2.5,0.9014084507042254,0.09859154929577464,0.0,0.0,0.0,0.0
Michigan,Benzie,2016,170,146,18,6,0,0,0,143,61,38,0,0,170,0,0,0,Ozone,0.8588235294117647,0.10588235294117647,0.03529411764705882,0.0,0.0,0.0
Michigan,Berrien,2016,242,181,50,11,0,0,0,140,80,40,0,0,175,0,67,0,Ozone,0.7479338842975206,0.2066115702479339,0.045454545454545456,0.0,0.0,0.0
Michigan,Cass,2016,183,128,46,9,0,0,0,129,87,42,0,0,183,0,0,0,Ozone,0.6994535519125683,0.25136612021857924,0.04918032786885246,0.0,0.0,0.0
Michigan,Chippewa,2016,299,277,21,1,0,0,0,101,46,31,0,0,134,0,165,0,PM2.5,0.9264214046822743,0.07023411371237458,0.0033444816053511705,0.0,0.0,0.0
Michigan,Clinton,2016,181,143,31,7,0,0,0,122,71,41,0,0,181,0,0,0,Ozone,0.7900552486187845,0.1712707182320442,0.03867403314917127,0.0,0.0,0.0
Michigan,Genesee,2016,364,294,61,9,0,0,0,129,60,38,0,0,172,0,192,0,PM2.5,0.8076923076923077,0.16758241758241757,0.024725274725274724,0.0,0.0,0.0
Michigan,Huron,2016,183,163,15,5,0,0,0,119,51,38,0,0,183,0,0,0,Ozone,0.8907103825136612,0.08196721311475409,0.0273224043715847,0.0,0.0,0.0
Michigan,Ingham,2016,358,291,60,7,0,0,0,126,61,39,0,4,236,2,116,0,Ozone,0.8128491620111732,0.16759776536312848,0.019553072625698324,0.0,0.0,0.0
Michigan,Kalamazoo,2016,363,286,69,8,0,0,0,119,62,38,0,0,161,0,202,0,PM2.5,0.7878787878787878,0.19008264462809918,0.02203856749311295,0.0,0.0,0.0
Michigan,Kent,2016,366,278,80,8,0,0,0,129,65,39,0,0,219,0,147,0,Ozone,0.7595628415300546,0.2185792349726776,0.02185792349726776,0.0,0.0,0.0
Michigan,Keweenaw,2016,120,120,0,0,0,0,0,47,25,9,0,0,0,0,120,0,PM2.5,1.0,0.0,0.0,0.0,0.0,0.0
Michigan,Lenawee,2016,361,286,73,2,0,0,0,119,58,40,0,0,163,0,198,0,PM2.5,0.7922437673130194,0.20221606648199447,0.00554016620498615,0.0,0.0,0.0
Michigan,Macomb,2016,243,184,52,7,0,0,0,147,71,42,0,0,178,0,65,0,Ozone,0.757201646090535,0.2139917695473251,0.02880658436213992,0.0,0.0,0.0
Michigan,Manistee,2016,241,218,21,2,0,0,0,133,50,32,0,0,178,0,63,0,Ozone,0.9045643153526971,0.08713692946058091,0.008298755186721992,0.0,0.0,0.0
Michigan,Mason,2016,180,157,17,6,0,0,0,129,64,38,0,0,180,0,0,0,Ozone,0.8722222222222222,0.09444444444444444,0.03333333333333333,0.0,0.0,0.0
Michigan,Missaukee,2016,365,328,31,6,0,0,0,115,51,36,0,0,311,0,54,0,Ozone,0.8986301369863013,0.08493150684931507,0.01643835616438356,0.0,0.0,0.0
Michigan,Monroe,2016,366,349,17,0,0,0,0,68,41,4,0,0,0,249,117,0,SO2,0.953551912568306,0.04644808743169399,0.0,0.0,0.0,0.0
Michigan,Muskegon,2016,178,138,33,5,2,0,0,159,71,41,0,0,178,0,0,0,Ozone,0.7752808988764045,0.1853932584269663,0.028089887640449437,0.011235955056179775,0.0,0.0
Michigan,Oakland,2016,244,182,56,6,0,0,0,126,76,40,0,0,177,0,67,0,Ozone,0.7459016393442623,0.22950819672131148,0.02459016393442623,0.0,0.0,0.0
Michigan,Ottawa,2016,366,331,28,7,0,0,0,133,50,11,0,0,166,200,0,0,SO2,0.9043715846994536,0.07650273224043716,0.01912568306010929,0.0,0.0,0.0
Michigan,Schoolcraft,2016,350,320,21,9,0,0,0,147,49,29,0,0,179,0,171,0,Ozone,0.9142857142857143,0.06,0.025714285714285714,0.0,0.0,0.0
Michigan,St. Clair,2016,364,278,82,4,0,0,0,140,60,37,0,0,144,20,200,0,PM2.5,0.7637362637362637,0.22527472527472528,0.01098901098901099,0.0,0.0,0.0
Michigan,Tuscola,2016,360,332,24,4,0,0,0,115,49,34,0,0,360,0,0,0,Ozone,0.9222222222222223,0.06666666666666667,0.011111111111111112,0.0,0.0,0.0
Michigan,Washtenaw,2016,366,293,67,6,0,0,0,122,60,40,0,0,253,0,113,0,Ozone,0.8005464480874317,0.1830601092896175,0.01639344262295082,0.0,0.0,0.0
Michigan,Wayne,2016,366,159,186,21,0,0,0,133,87,53,0,17,111,18,191,29,PM2.5,0.4344262295081967,0.5081967213114754,0.05737704918032787,0.0,0.0,0.0
Michigan,Wexford,2016,355,329,21,5,0,0,0,126,49,34,0,0,355,0,0,0,Ozone,0.9267605633802817,0.059154929577464786,0.014084507042253521,0.0,0.0,0.0
Minnesota,Anoka,2016,366,328,37,1,0,0,0,145,51,35,0,13,251,0,102,0,Ozone,0.8961748633879781,0.10109289617486339,0.00273224043715847,0.0,0.0,0.0
Minnesota,Becker,2016,361,337,24,0,0,0,0,89,45,27,0,0,197,0,164,0,Ozone,0.9335180055401662,0.0664819944598338,0.0,0.0,0.0,0.0
Minnesota,Beltrami,2016,358,344,14,0,0,0,0,71,33,18,0,0,0,0,358,0,PM2.5,0.9608938547486033,0.03910614525139665,0.0,0.0,0.0,0.0
Minnesota,Carlton,2016,364,345,18,1,0,0,0,101,42,29,0,0,256,0,108,0,Ozone,0.9478021978021978,0.04945054945054945,0.0027472527472527475,0.0,0.0,0.0
Minnesota,Cook,2016,356,354,2,0,0,0,0,53,29,14,0,0,0,0,356,0,PM2.5,0.9943820224719101,0.0056179775280898875,0.0,0.0,0.0,0.0
Minnesota,Crow Wing,2016,357,334,23,0,0,0,0,84,45,29,0,0,161,0,196,0,PM2.5,0.9355742296918768,0.06442577030812324,0.0,0.0,0.0,0.0
Minnesota,Dakota,2016,366,332,32,2,0,0,0,135,50,28,0,90,0,5,271,0,PM2.5,0.907103825136612,0.08743169398907104,0.00546448087431694,0.0,0.0,0.0
Minnesota,Goodhue,2016,214,202,12,0,0,0,0,87,47,34,0,0,214,0,0,0,Ozone,0.9439252336448598,0.056074766355140186,0.0,0.0,0.0,0.0
Minnesota,Hennepin,2016,366,237,127,2,0,0,0,145,67,41,0,21,51,0,123,171,PM10,0.6475409836065574,0.3469945355191257,0.00546448087431694,0.0,0.0,0.0
Minnesota,Lake,2016,366,350,16,0,0,0,0,86,43,22,0,0,171,0,133,62,Ozone,0.9562841530054644,0.04371584699453552,0.0,0.0,0.0,0.0
Minnesota,Lyon,2016,356,336,19,1,0,0,0,110,46,30,0,0,196,0,160,0,Ozone,0.9438202247191011,0.05337078651685393,0.0028089887640449437,0.0,0.0,0.0
Minnesota,Mille Lacs,2016,211,204,7,0,0,0,0,77,41,30,0,0,211,0,0,0,Ozone,0.966824644549763,0.03317535545023697,0.0,0.0,0.0,0.0
Minnesota,Olmsted,2016,366,329,36,1,0,0,0,104,51,33,0,0,187,1,178,0,Ozone,0.8989071038251366,0.09836065573770492,0.00273224043715847,0.0,0.0,0.0
Minnesota,Ramsey,2016,366,318,46,1,1,0,0,151,53,29,1,0,0,0,327,38,PM2.5,0.8688524590163934,0.12568306010928962,0.00273224043715847,0.00273224043715847,0.0,0.0
Minnesota,Saint Louis,2016,366,344,21,1,0,0,0,128,44,32,0,0,290,0,69,7,Ozone,0.9398907103825137,0.05737704918032787,0.00273224043715847,0.0,0.0,0.0
Minnesota,Scott,2016,361,339,22,0,0,0,0,93,47,32,0,0,327,0,34,0,Ozone,0.9390581717451524,0.060941828254847646,0.0,0.0,0.0,0.0
Minnesota,Stearns,2016,366,338,28,0,0,0,0,97,48,30,0,0,196,0,170,0,Ozone,0.9234972677595629,0.07650273224043716,0.0,0.0,0.0,0.0
Minnesota,Washington,2016,366,310,56,0,0,0,0,87,56,34,0,0,189,0,136,41,Ozone,0.8469945355191257,0.15300546448087432,0.0,0.0,0.0,0.0
Minnesota,Winona,2016,117,114,3,0,0,0,0,68,35,15,0,0,0,0,117,0,PM2.5,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0,0.0
Minnesota,Wright,2016,361,329,30,2,0,0,0,140,50,31,0,0,179,0,182,0,PM2.5,0.9113573407202216,0.08310249307479224,0.00554016620498615,0.0,0.0,0.0
Mississippi,Bolivar,2016,244,222,22,0,0,0,0,93,50,39,0,0,244,0,0,0,Ozone,0.9098360655737705,0.09016393442622951,0.0,0.0,0.0,0.0
Mississippi,DeSoto,2016,325,259,65,1,0,0,0,115,59,40,0,0,132,0,193,0,PM2.5,0.796923076923077,0.2,0.003076923076923077,0.0,0.0,0.0
Mississippi,Forrest,2016,336,289,47,0,0,0,0,70,52,35,0,0,0,0,336,0,PM2.5,0.8601190476190477,0.13988095238095238,0.0,0.0,0.0,0.0
Mississippi,Grenada,2016,109,99,10,0,0,0,0,64,50,31,0,0,0,0,109,0,PM2.5,0.908256880733945,0.09174311926605505,0.0,0.0,0.0,0.0
Mississippi,Hancock,2016,277,252,25,0,0,0,0,90,49,37,0,0,205,0,72,0,Ozone,0.9097472924187726,0.09025270758122744,0.0,0.0,0.0,0.0
Mississippi,Harrison,2016,359,315,44,0,0,0,0,97,53,37,0,0,190,0,169,0,Ozone,0.8774373259052924,0.12256267409470752,0.0,0.0,0.0,0.0
Mississippi,Hinds,2016,366,251,115,0,0,0,0,100,60,43,0,0,145,0,221,0,PM2.5,0.6857923497267759,0.31420765027322406,0.0,0.0,0.0,0.0
Mississippi,Jackson,2016,363,326,37,0,0,0,0,93,51,35,0,58,226,23,56,0,Ozone,0.8980716253443526,0.10192837465564739,0.0,0.0,0.0,0.0
Mississippi,Lauderdale,2016,212,203,9,0,0,0,0,71,48,37,0,0,212,0,0,0,Ozone,0.9575471698113207,0.04245283018867924,0.0,0.0,0.0,0.0
Mississippi,Lee,2016,238,224,14,0,0,0,0,80,49,39,0,0,238,0,0,0,Ozone,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0
Mississippi,Yalobusha,2016,360,353,7,0,0,0,0,64,46,33,0,0,360,0,0,0,Ozone,0.9805555555555555,0.019444444444444445,0.0,0.0,0.0,0.0
Missouri,Andrew,2016,214,188,26,0,0,0,0,100,58,40,0,0,214,0,0,0,Ozone,0.8785046728971962,0.12149532710280374,0.0,0.0,0.0,0.0
Missouri,Boone,2016,214,198,16,0,0,0,0,97,49,37,0,0,214,0,0,0,Ozone,0.9252336448598131,0.07476635514018691,0.0,0.0,0.0,0.0
Missouri,Buchanan,2016,363,307,56,0,0,0,0,95,53,33,0,0,0,0,317,46,PM2.5,0.8457300275482094,0.15426997245179064,0.0,0.0,0.0,0.0
Missouri,Callaway,2016,214,200,13,1,0,0,0,101,49,38,0,0,214,0,0,0,Ozone,0.9345794392523364,0.06074766355140187,0.004672897196261682,0.0,0.0,0.0
Missouri,Cass,2016,364,330,34,0,0,0,0,80,50,35,0,0,184,0,180,0,Ozone,0.9065934065934066,0.09340659340659341,0.0,0.0,0.0,0.0
Missouri,Cedar,2016,354,319,35,0,0,0,0,71,50,36,0,0,181,0,173,0,Ozone,0.9011299435028248,0.09887005649717515,0.0,0.0,0.0,0.0
Missouri,Clay,2016,361,305,53,3,0,0,0,119,60,38,0,0,202,0,159,0,Ozone,0.8448753462603878,0.14681440443213298,0.008310249307479225,0.0,0.0,0.0
Missouri,Clinton,2016,214,176,35,3,0,0,0,129,67,42,0,0,214,0,0,0,Ozone,0.822429906542056,0.16355140186915887,0.014018691588785047,0.0,0.0,0.0
Missouri,Franklin,2016,254,253,1,0,0,0,0,62,10,1,0,0,0,254,0,0,SO2,0.9960629921259843,0.003937007874015748,0.0,0.0,0.0,0.0
Missouri,Greene,2016,366,313,53,0,0,0,0,71,53,38,0,0,183,0,181,2,Ozone,0.855191256830601,0.1448087431693989,0.0,0.0,0.0,0.0
Missouri,Iron,2016,366,359,7,0,0,0,0,87,21,4,0,0,0,366,0,0,SO2,0.9808743169398907,0.01912568306010929,0.0,0.0,0.0,0.0
Missouri,Jackson,2016,366,291,74,1,0,0,0,105,57,38,0,90,0,1,235,40,PM2.5,0.7950819672131147,0.20218579234972678,0.00273224043715847,0.0,0.0,0.0
Missouri,Jasper,2016,361,319,41,1,0,0,0,110,51,34,0,0,191,0,0,170,Ozone,0.8836565096952909,0.11357340720221606,0.002770083102493075,0.0,0.0,0.0
Missouri,Jefferson,2016,366,281,83,2,0,0,0,108,60,40,0,0,163,8,190,5,PM2.5,0.76775956284153,0.226775956284153,0.00546448087431694,0.0,0.0,0.0
Missouri,Lincoln,2016,214,182,31,1,0,0,0,101,61,39,0,0,214,0,0,0,Ozone,0.8504672897196262,0.14485981308411214,0.004672897196261682,0.0,0.0,0.0
Missouri,Monroe,2016,366,353,13,0,0,0,0,87,44,32,0,0,363,0,0,3,Ozone,0.9644808743169399,0.03551912568306011,0.0,0.0,0.0,0.0
Missouri,Perry,2016,214,173,40,1,0,0,0,119,64,42,0,0,214,0,0,0,Ozone,0.8084112149532711,0.18691588785046728,0.004672897196261682,0.0,0.0,0.0
Missouri,Saint Charles,2016,364,304,48,11,1,0,0,151,67,32,0,0,213,151,0,0,Ozone,0.8351648351648352,0.13186813186813187,0.03021978021978022,0.0027472527472527475,0.0,0.0
Missouri,Saint Louis,2016,366,270,89,7,0,0,0,136,65,40,0,38,165,0,163,0,Ozone,0.7377049180327869,0.24316939890710382,0.01912568306010929,0.0,0.0,0.0
Missouri,Sainte Genevieve,2016,214,185,27,2,0,0,0,105,54,39,0,0,214,0,0,0,Ozone,0.8644859813084113,0.1261682242990654,0.009345794392523364,0.0,0.0,0.0
Missouri,St. Louis City,2016,366,236,127,2,1,0,0,159,62,45,0,24,135,0,194,13,PM2.5,0.644808743169399,0.3469945355191257,0.00546448087431694,0.00273224043715847,0.0,0.0
Missouri,Stoddard,2016,121,109,12,0,0,0,0,88,50,24,0,0,0,0,121,0,PM2.5,0.9008264462809917,0.09917355371900827,0.0,0.0,0.0,0.0
Missouri,Taney,2016,264,253,11,0,0,0,0,63,46,35,0,0,200,0,64,0,Ozone,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0
Montana,Cascade,2016,356,343,13,0,0,0,0,72,39,25,0,0,0,0,356,0,PM2.5,0.9634831460674157,0.03651685393258427,0.0,0.0,0.0,0.0
Montana,Fergus,2016,366,356,10,0,0,0,0,87,44,36,0,0,342,0,21,3,Ozone,0.9726775956284153,0.0273224043715847,0.0,0.0,0.0,0.0
Montana,Flathead,2016,366,326,40,0,0,0,0,77,51,35,0,0,238,0,79,49,Ozone,0.8907103825136612,0.1092896174863388,0.0,0.0,0.0,0.0
Montana,Gallatin,2016,366,317,38,7,3,0,1,365,56,25,3,10,0,0,353,0,PM2.5,0.8661202185792349,0.10382513661202186,0.01912568306010929,0.00819672131147541,0.0,0.00273224043715847
Montana,Lake,2016,120,117,2,1,0,0,0,130,18,6,0,0,0,0,120,0,PM2.5,0.975,0.016666666666666666,0.008333333333333333,0.0,0.0,0.0
Montana,Lewis and Clark,2016,366,316,43,7,0,0,0,146,53,40,0,0,277,0,89,0,Ozone,0.8633879781420765,0.11748633879781421,0.01912568306010929,0.0,0.0,0.0
Montana,Lincoln,2016,366,265,101,0,0,0,0,99,67,33,0,0,0,0,361,5,PM2.5,0.7240437158469946,0.27595628415300544,0.0,0.0,0.0,0.0
Montana,Missoula,2016,366,166,175,25,0,0,0,139,95,53,0,0,50,0,316,0,PM2.5,0.453551912568306,0.4781420765027322,0.06830601092896176,0.0,0.0,0.0
Montana,Phillips,2016,366,353,13,0,0,0,0,95,44,33,0,0,319,0,47,0,Ozone,0.9644808743169399,0.03551912568306011,0.0,0.0,0.0,0.0
Montana,Powder River,2016,366,322,44,0,0,0,0,100,54,37,0,0,272,0,53,41,Ozone,0.8797814207650273,0.12021857923497267,0.0,0.0,0.0,0.0
Montana,Powell,2016,119,118,1,0,0,0,0,53,18,8,0,0,0,0,119,0,PM2.5,0.9915966386554622,0.008403361344537815,0.0,0.0,0.0,0.0
Montana,Ravalli,2016,351,278,62,9,2,0,0,158,62,26,0,0,0,0,351,0,PM2.5,0.792022792022792,0.17663817663817663,0.02564102564102564,0.005698005698005698,0.0,0.0
Montana,Richland,2016,366,348,18,0,0,0,0,99,47,36,0,1,305,3,49,8,Ozone,0.9508196721311475,0.04918032786885246,0.0,0.0,0.0,0.0
Montana,Roosevelt,2016,104,101,3,0,0,0,0,77,19,10,0,0,0,0,104,0,PM2.5,0.9711538461538461,0.028846153846153848,0.0,0.0,0.0,0.0
Montana,Rosebud,2016,366,323,41,2,0,0,0,132,52,38,0,15,294,1,28,28,Ozone,0.8825136612021858,0.11202185792349727,0.00546448087431694,0.0,0.0,0.0
Montana,Sanders,2016,335,324,11,0,0,0,0,91,25,11,0,0,0,0,38,297,PM10,0.9671641791044776,0.03283582089552239,0.0,0.0,0.0,0.0
Montana,Sheridan,2016,117,113,4,0,0,0,0,79,23,11,0,0,0,0,117,0,PM2.5,0.9658119658119658,0.03418803418803419,0.0,0.0,0.0,0.0
Montana,Silver Bow,2016,366,310,56,0,0,0,0,94,59,22,0,0,0,0,315,51,PM2.5,0.8469945355191257,0.15300546448087432,0.0,0.0,0.0,0.0
Montana,Yellowstone,2016,363,347,15,1,0,0,0,124,40,22,0,0,0,48,315,0,PM2.5,0.9559228650137741,0.04132231404958678,0.0027548209366391185,0.0,0.0,0.0
Nebraska,Cass,2016,352,322,30,0,0,0,0,99,48,22,0,0,0,0,0,352,PM10,0.9147727272727273,0.08522727272727272,0.0,0.0,0.0,0.0
Nebraska,Dawson,2016,12,12,0,0,0,0,0,49,46,14,0,0,0,0,0,12,PM10,1.0,0.0,0.0,0.0,0.0,0.0
Nebraska,Douglas,2016,366,279,83,4,0,0,0,130,58,40,0,0,192,16,148,10,Ozone,0.7622950819672131,0.226775956284153,0.01092896174863388,0.0,0.0,0.0
Nebraska,Hall,2016,113,110,3,0,0,0,0,53,37,22,0,0,0,0,113,0,PM2.5,0.9734513274336283,0.02654867256637168,0.0,0.0,0.0,0.0
Nebraska,Knox,2016,350,323,26,1,0,0,0,101,48,35,0,0,350,0,0,0,Ozone,0.9228571428571428,0.07428571428571429,0.002857142857142857,0.0,0.0,0.0
Nebraska,Lancaster,2016,267,245,22,0,0,0,0,74,49,36,0,0,198,7,62,0,Ozone,0.9176029962546817,0.08239700374531835,0.0,0.0,0.0,0.0
Nebraska,Sarpy,2016,357,315,40,2,0,0,0,120,51,32,0,0,0,0,357,0,PM2.5,0.8823529411764706,0.11204481792717087,0.0056022408963585435,0.0,0.0,0.0
Nebraska,Scotts Bluff,2016,87,83,4,0,0,0,0,57,41,19,0,0,0,0,87,0,PM2.5,0.9540229885057471,0.04597701149425287,0.0,0.0,0.0,0.0
Nebraska,Thomas,2016,113,113,0,0,0,0,0,38,23,11,0,0,0,0,113,0,PM2.5,1.0,0.0,0.0,0.0,0.0,0.0
Nebraska,Washington,2016,117,111,6,0,0,0,0,61,43,24,0,0,0,0,117,0,PM2.5,0.9487179487179487,0.05128205128205128,0.0,0.0,0.0,0.0
Nevada,Carson City,2016,366,303,63,0,0,0,0,93,61,42,0,0,327,0,39,0,Ozone,0.8278688524590164,0.1721311475409836,0.0,0.0,0.0,0.0
Nevada,Churchill,2016,351,284,66,1,0,0,0,108,61,41,0,0,351,0,0,0,Ozone,0.8091168091168092,0.18803418803418803,0.002849002849002849,0.0,0.0,0.0
Nevada,Clark,2016,366,125,215,25,0,1,0,268,93,58,0,27,219,0,114,6,Ozone,0.34153005464480873,0.587431693989071,0.06830601092896176,0.0,0.00273224043715847,0.0
Nevada,Douglas,2016,336,300,35,1,0,0,0,105,53,26,0,0,0,0,336,0,PM2.5,0.8928571428571429,0.10416666666666667,0.002976190476190476,0.0,0.0,0.0
Nevada,Elko,2016,345,340,4,1,0,0,0,134,33,19,0,0,0,0,17,328,PM10,0.9855072463768116,0.011594202898550725,0.002898550724637681,0.0,0.0,0.0
Nevada,Lyon,2016,352,282,69,1,0,0,0,101,61,41,0,0,352,0,0,0,Ozone,0.8011363636363636,0.19602272727272727,0.002840909090909091,0.0,0.0,0.0
Nevada,Nye,2016,366,349,15,1,0,0,1,349,35,15,0,0,0,0,0,366,PM10,0.953551912568306,0.040983606557377046,0.00273224043715847,0.0,0.0,0.00273224043715847
Nevada,Washoe,2016,366,234,125,7,0,0,0,108,77,46,0,16,280,0,59,11,Ozone,0.639344262295082,0.34153005464480873,0.01912568306010929,0.0,0.0,0.0
Nevada,White Pine,2016,361,300,61,0,0,0,0,93,58,43,0,0,358,0,3,0,Ozone,0.8310249307479224,0.16897506925207756,0.0,0.0,0.0,0.0
New Hampshire,Belknap,2016,257,241,16,0,0,0,0,84,49,33,0,0,180,0,77,0,Ozone,0.9377431906614786,0.0622568093385214,0.0,0.0,0.0,0.0
New Hampshire,Cheshire,2016,366,317,48,1,0,0,0,105,53,36,0,0,287,0,79,0,Ozone,0.8661202185792349,0.13114754098360656,0.00273224043715847,0.0,0.0,0.0
New Hampshire,Coos,2016,365,303,58,4,0,0,0,119,61,44,0,0,365,0,0,0,Ozone,0.8301369863013699,0.1589041095890411,0.010958904109589041,0.0,0.0,0.0
New Hampshire,Grafton,2016,366,347,19,0,0,0,0,77,45,33,0,0,294,0,72,0,Ozone,0.9480874316939891,0.05191256830601093,0.0,0.0,0.0,0.0
New Hampshire,Hillsborough,2016,366,333,30,3,0,0,0,108,50,37,0,0,355,0,11,0,Ozone,0.9098360655737705,0.08196721311475409,0.00819672131147541,0.0,0.0,0.0
New Hampshire,Merrimack,2016,366,352,14,0,0,0,0,84,44,31,0,0,357,9,0,0,Ozone,0.9617486338797814,0.03825136612021858,0.0,0.0,0.0,0.0
New Hampshire,Rockingham,2016,366,320,44,2,0,0,0,122,54,38,0,0,309,0,57,0,Ozone,0.8743169398907104,0.12021857923497267,0.00546448087431694,0.0,0.0,0.0
New Jersey,Atlantic,2016,366,316,49,1,0,0,0,129,54,38,0,0,287,2,77,0,Ozone,0.8633879781420765,0.13387978142076504,0.00273224043715847,0.0,0.0,0.0
New Jersey,Bergen,2016,366,251,105,9,1,0,0,151,71,42,0,93,142,0,131,0,Ozone,0.6857923497267759,0.28688524590163933,0.02459016393442623,0.00273224043715847,0.0,0.0
New Jersey,Camden,2016,366,221,134,11,0,0,0,142,74,45,2,16,183,2,153,10,Ozone,0.6038251366120219,0.366120218579235,0.030054644808743168,0.0,0.0,0.0
New Jersey,Cumberland,2016,366,301,64,1,0,0,0,136,59,39,0,4,244,0,118,0,Ozone,0.8224043715846995,0.17486338797814208,0.00273224043715847,0.0,0.0,0.0
New Jersey,Essex,2016,366,274,89,3,0,0,0,136,61,40,0,81,150,0,134,1,Ozone,0.7486338797814208,0.24316939890710382,0.00819672131147541,0.0,0.0,0.0
New Jersey,Gloucester,2016,266,203,56,7,0,0,0,143,67,39,0,0,214,0,52,0,Ozone,0.7631578947368421,0.21052631578947367,0.02631578947368421,0.0,0.0,0.0
New Jersey,Hudson,2016,366,260,104,2,0,0,0,119,64,42,0,73,138,0,155,0,PM2.5,0.7103825136612022,0.28415300546448086,0.00546448087431694,0.0,0.0,0.0
New Jersey,Hunterdon,2016,355,270,78,6,1,0,0,156,64,39,0,0,279,0,76,0,Ozone,0.7605633802816901,0.21971830985915494,0.016901408450704224,0.0028169014084507044,0.0,0.0
New Jersey,Mercer,2016,366,256,97,12,1,0,0,151,64,42,0,0,233,0,133,0,Ozone,0.6994535519125683,0.2650273224043716,0.03278688524590164,0.00273224043715847,0.0,0.0
New Jersey,Middlesex,2016,366,273,81,11,1,0,0,151,71,40,0,17,232,0,117,0,Ozone,0.7459016393442623,0.22131147540983606,0.030054644808743168,0.00273224043715847,0.0,0.0
New Jersey,Monmouth,2016,236,204,29,3,0,0,0,136,58,37,0,0,236,0,0,0,Ozone,0.864406779661017,0.1228813559322034,0.012711864406779662,0.0,0.0,0.0
New Jersey,Morris,2016,364,322,39,2,1,0,0,151,54,34,0,18,324,0,22,0,Ozone,0.8846153846153846,0.10714285714285714,0.005494505494505495,0.0027472527472527475,0.0,0.0
New Jersey,Ocean,2016,362,298,58,5,1,0,0,161,64,37,0,0,202,0,160,0,Ozone,0.8232044198895028,0.16022099447513813,0.013812154696132596,0.0027624309392265192,0.0,0.0
New Jersey,Passaic,2016,270,220,45,5,0,0,0,136,61,39,0,0,222,0,48,0,Ozone,0.8148148148148148,0.16666666666666666,0.018518518518518517,0.0,0.0,0.0
New Jersey,Union,2016,366,243,123,0,0,0,0,88,62,42,0,88,0,0,278,0,PM2.5,0.6639344262295082,0.3360655737704918,0.0,0.0,0.0,0.0
New Jersey,Warren,2016,366,277,86,3,0,0,0,119,59,39,0,30,151,0,185,0,PM2.5,0.7568306010928961,0.23497267759562843,0.00819672131147541,0.0,0.0,0.0
New Mexico,Bernalillo,2016,366,193,170,3,0,0,0,143,71,50,0,3,235,0,71,57,Ozone,0.5273224043715847,0.4644808743169399,0.00819672131147541,0.0,0.0,0.0
New Mexico,Catron,2016,108,105,3,0,0,0,0,57,20,9,0,0,0,0,108,0,PM2.5,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.0
New Mexico,Chaves,2016,117,116,1,0,0,0,0,89,30,17,0,0,0,0,117,0,PM2.5,0.9914529914529915,0.008547008547008548,0.0,0.0,0.0,0.0
New Mexico,Dona Ana,2016,366,154,197,12,2,0,0,585,87,54,0,1,221,0,64,80,Ozone,0.4207650273224044,0.5382513661202186,0.03278688524590164,0.00546448087431694,0.0,0.0
New Mexico,Eddy,2016,362,292,70,0,0,0,0,100,61,44,0,2,360,0,0,0,Ozone,0.8066298342541437,0.19337016574585636,0.0,0.0,0.0,0.0
New Mexico,Lea,2016,364,312,52,0,0,0,0,97,58,41,0,4,349,0,11,0,Ozone,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
New Mexico,Lincoln,2016,113,111,2,0,0,0,0,70,20,10,0,0,0,0,113,0,PM2.5,0.9823008849557522,0.017699115044247787,0.0,0.0,0.0,0.0
New Mexico,Los Alamos,2016,119,119,0,0,0,0,0,24,16,8,0,0,0,0,119,0,PM2.5,1.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Luna,2016,360,338,19,1,2,0,0,162,39,17,0,0,0,0,0,360,PM10,0.9388888888888889,0.05277777777777778,0.002777777777777778,0.005555555555555556,0.0,0.0
New Mexico,Rio Arriba,2016,362,304,58,0,0,0,0,80,54,44,0,0,359,0,3,0,Ozone,0.8397790055248618,0.16022099447513813,0.0,0.0,0.0,0.0
New Mexico,San Juan,2016,366,273,91,2,0,0,0,108,71,44,0,10,355,0,0,1,Ozone,0.7459016393442623,0.24863387978142076,0.00546448087431694,0.0,0.0,0.0
